year,month,prov,newcases
2020,01,서울,0
2020,01,부산,0
2020,01,대구,0
2020,01,인천,1
2020,01,광주,0
2020,01,대전,0
2020,01,울산,0
2020,01,세종,0
2020,01,경기,0
2020,01,강원,0
2020,01,충북,0
2020,01,충남,0
2020,01,전북,0
2020,01,전남,0
2020,01,경북,0
2020,01,경남,0
2020,01,제주,0
2020,01,검역,0
2020,01,서울,0
2020,01,부산,0
2020,01,대구,0
2020,01,인천,0
2020,01,광주,0
2020,01,대전,0
2020,01,울산,0
2020,01,세종,0
2020,01,경기,0
2020,01,강원,0
2020,01,충북,0
2020,01,충남,0
2020,01,전북,0
2020,01,전남,0
2020,01,경북,0
2020,01,경남,0
2020,01,제주,0
2020,01,검역,0
2020,01,서울,0
2020,01,부산,0
2020,01,대구,0
2020,01,인천,0
2020,01,광주,0
2020,01,대전,0
2020,01,울산,0
2020,01,세종,0
2020,01,경기,0
2020,01,강원,0
2020,01,충북,0
2020,01,충남,0
2020,01,전북,0
2020,01,전남,0
2020,01,경북,0
2020,01,경남,0
2020,01,제주,0
2020,01,검역,0
2020,01,서울,0
2020,01,부산,0
2020,01,대구,0
2020,01,인천,0
2020,01,광주,0
2020,01,대전,0
2020,01,울산,0
2020,01,세종,0
2020,01,경기,0
2020,01,강원,0
2020,01,충북,0
2020,01,충남,0
2020,01,전북,0
2020,01,전남,0
2020,01,경북,0
2020,01,경남,0
2020,01,제주,0
2020,01,검역,0
2020,01,서울,1
2020,01,부산,0
2020,01,대구,0
2020,01,인천,0
2020,01,광주,0
2020,01,대전,0
2020,01,울산,0
2020,01,세종,0
2020,01,경기,0
2020,01,강원,0
2020,01,충북,0
2020,01,충남,0
2020,01,전북,0
2020,01,전남,0
2020,01,경북,0
2020,01,경남,0
2020,01,제주,0
2020,01,검역,0
2020,01,서울,0
2020,01,부산,0
2020,01,대구,0
2020,01,인천,0
2020,01,광주,0
2020,01,대전,0
2020,01,울산,0
2020,01,세종,0
2020,01,경기,0
2020,01,강원,0
2020,01,충북,0
2020,01,충남,0
2020,01,전북,0
2020,01,전남,0
2020,01,경북,0
2020,01,경남,0
2020,01,제주,0
2020,01,검역,0
2020,01,서울,0
2020,01,부산,0
2020,01,대구,0
2020,01,인천,0
2020,01,광주,0
2020,01,대전,0
2020,01,울산,0
2020,01,세종,0
2020,01,경기,1
2020,01,강원,0
2020,01,충북,0
2020,01,충남,0
2020,01,전북,0
2020,01,전남,0
2020,01,경북,0
2020,01,경남,0
2020,01,제주,0
2020,01,검역,0
2020,01,서울,0
2020,01,부산,0
2020,01,대구,0
2020,01,인천,0
2020,01,광주,0
2020,01,대전,0
2020,01,울산,0
2020,01,세종,0
2020,01,경기,1
2020,01,강원,0
2020,01,충북,0
2020,01,충남,0
2020,01,전북,0
2020,01,전남,0
2020,01,경북,0
2020,01,경남,0
2020,01,제주,0
2020,01,검역,0
2020,01,서울,0
2020,01,부산,0
2020,01,대구,0
2020,01,인천,0
2020,01,광주,0
2020,01,대전,0
2020,01,울산,0
2020,01,세종,0
2020,01,경기,0
2020,01,강원,0
2020,01,충북,0
2020,01,충남,0
2020,01,전북,0
2020,01,전남,0
2020,01,경북,0
2020,01,경남,0
2020,01,제주,0
2020,01,검역,0
2020,01,서울,0
2020,01,부산,0
2020,01,대구,0
2020,01,인천,0
2020,01,광주,0
2020,01,대전,0
2020,01,울산,0
2020,01,세종,0
2020,01,경기,0
2020,01,강원,0
2020,01,충북,0
2020,01,충남,0
2020,01,전북,0
2020,01,전남,0
2020,01,경북,0
2020,01,경남,0
2020,01,제주,0
2020,01,검역,0
2020,01,서울,3
2020,01,부산,0
2020,01,대구,0
2020,01,인천,0
2020,01,광주,0
2020,01,대전,0
2020,01,울산,0
2020,01,세종,0
2020,01,경기,0
2020,01,강원,0
2020,01,충북,0
2020,01,충남,0
2020,01,전북,0
2020,01,전남,0
2020,01,경북,0
2020,01,경남,0
2020,01,제주,0
2020,01,검역,0
2020,01,서울,3
2020,01,부산,0
2020,01,대구,0
2020,01,인천,0
2020,01,광주,0
2020,01,대전,0
2020,01,울산,0
2020,01,세종,0
2020,01,경기,0
2020,01,강원,0
2020,01,충북,0
2020,01,충남,0
2020,01,전북,1
2020,01,전남,0
2020,01,경북,0
2020,01,경남,0
2020,01,제주,0
2020,01,검역,0
2020,02,서울,0
2020,02,부산,0
2020,02,대구,0
2020,02,인천,0
2020,02,광주,0
2020,02,대전,0
2020,02,울산,0
2020,02,세종,0
2020,02,경기,1
2020,02,강원,0
2020,02,충북,0
2020,02,충남,0
2020,02,전북,0
2020,02,전남,0
2020,02,경북,0
2020,02,경남,0
2020,02,제주,0
2020,02,검역,0
2020,02,서울,1
2020,02,부산,0
2020,02,대구,0
2020,02,인천,0
2020,02,광주,0
2020,02,대전,0
2020,02,울산,0
2020,02,세종,0
2020,02,경기,2
2020,02,강원,0
2020,02,충북,0
2020,02,충남,0
2020,02,전북,0
2020,02,전남,0
2020,02,경북,0
2020,02,경남,0
2020,02,제주,0
2020,02,검역,0
2020,02,서울,0
2020,02,부산,0
2020,02,대구,0
2020,02,인천,0
2020,02,광주,0
2020,02,대전,0
2020,02,울산,0
2020,02,세종,0
2020,02,경기,0
2020,02,강원,0
2020,02,충북,0
2020,02,충남,0
2020,02,전북,0
2020,02,전남,0
2020,02,경북,0
2020,02,경남,0
2020,02,제주,0
2020,02,검역,0
2020,02,서울,0
2020,02,부산,0
2020,02,대구,0
2020,02,인천,0
2020,02,광주,1
2020,02,대전,0
2020,02,울산,0
2020,02,세종,0
2020,02,경기,0
2020,02,강원,0
2020,02,충북,0
2020,02,충남,0
2020,02,전북,0
2020,02,전남,0
2020,02,경북,0
2020,02,경남,0
2020,02,제주,0
2020,02,검역,0
2020,02,서울,2
2020,02,부산,0
2020,02,대구,0
2020,02,인천,0
2020,02,광주,1
2020,02,대전,0
2020,02,울산,0
2020,02,세종,0
2020,02,경기,2
2020,02,강원,0
2020,02,충북,0
2020,02,충남,0
2020,02,전북,0
2020,02,전남,0
2020,02,경북,0
2020,02,경남,0
2020,02,제주,0
2020,02,검역,0
2020,02,서울,2
2020,02,부산,0
2020,02,대구,0
2020,02,인천,0
2020,02,광주,0
2020,02,대전,0
2020,02,울산,0
2020,02,세종,0
2020,02,경기,0
2020,02,강원,0
2020,02,충북,0
2020,02,충남,0
2020,02,전북,0
2020,02,전남,1
2020,02,경북,0
2020,02,경남,0
2020,02,제주,0
2020,02,검역,0
2020,02,서울,0
2020,02,부산,0
2020,02,대구,0
2020,02,인천,0
2020,02,광주,0
2020,02,대전,0
2020,02,울산,0
2020,02,세종,0
2020,02,경기,0
2020,02,강원,0
2020,02,충북,0
2020,02,충남,0
2020,02,전북,0
2020,02,전남,0
2020,02,경북,0
2020,02,경남,0
2020,02,제주,0
2020,02,검역,0
2020,02,서울,0
2020,02,부산,0
2020,02,대구,0
2020,02,인천,0
2020,02,광주,0
2020,02,대전,0
2020,02,울산,0
2020,02,세종,0
2020,02,경기,0
2020,02,강원,0
2020,02,충북,0
2020,02,충남,0
2020,02,전북,0
2020,02,전남,0
2020,02,경북,0
2020,02,경남,0
2020,02,제주,0
2020,02,검역,0
2020,02,서울,0
2020,02,부산,0
2020,02,대구,0
2020,02,인천,0
2020,02,광주,0
2020,02,대전,0
2020,02,울산,0
2020,02,세종,0
2020,02,경기,3
2020,02,강원,0
2020,02,충북,0
2020,02,충남,0
2020,02,전북,0
2020,02,전남,0
2020,02,경북,0
2020,02,경남,0
2020,02,제주,0
2020,02,검역,0
2020,02,서울,0
2020,02,부산,0
2020,02,대구,0
2020,02,인천,0
2020,02,광주,0
2020,02,대전,0
2020,02,울산,0
2020,02,세종,0
2020,02,경기,1
2020,02,강원,0
2020,02,충북,0
2020,02,충남,0
2020,02,전북,0
2020,02,전남,0
2020,02,경북,0
2020,02,경남,0
2020,02,제주,0
2020,02,검역,0
2020,02,서울,0
2020,02,부산,0
2020,02,대구,0
2020,02,인천,0
2020,02,광주,0
2020,02,대전,0
2020,02,울산,0
2020,02,세종,0
2020,02,경기,0
2020,02,강원,0
2020,02,충북,0
2020,02,충남,0
2020,02,전북,0
2020,02,전남,0
2020,02,경북,0
2020,02,경남,0
2020,02,제주,0
2020,02,검역,0
2020,02,서울,0
2020,02,부산,0
2020,02,대구,0
2020,02,인천,0
2020,02,광주,0
2020,02,대전,0
2020,02,울산,0
2020,02,세종,0
2020,02,경기,0
2020,02,강원,0
2020,02,충북,0
2020,02,충남,0
2020,02,전북,0
2020,02,전남,0
2020,02,경북,0
2020,02,경남,0
2020,02,제주,0
2020,02,검역,0
2020,02,서울,0
2020,02,부산,0
2020,02,대구,0
2020,02,인천,0
2020,02,광주,0
2020,02,대전,0
2020,02,울산,0
2020,02,세종,0
2020,02,경기,0
2020,02,강원,0
2020,02,충북,0
2020,02,충남,0
2020,02,전북,0
2020,02,전남,0
2020,02,경북,0
2020,02,경남,0
2020,02,제주,0
2020,02,검역,0
2020,02,서울,0
2020,02,부산,0
2020,02,대구,0
2020,02,인천,0
2020,02,광주,0
2020,02,대전,0
2020,02,울산,0
2020,02,세종,0
2020,02,경기,0
2020,02,강원,0
2020,02,충북,0
2020,02,충남,0
2020,02,전북,0
2020,02,전남,0
2020,02,경북,0
2020,02,경남,0
2020,02,제주,0
2020,02,검역,0
2020,02,서울,0
2020,02,부산,0
2020,02,대구,0
2020,02,인천,0
2020,02,광주,0
2020,02,대전,0
2020,02,울산,0
2020,02,세종,0
2020,02,경기,0
2020,02,강원,0
2020,02,충북,0
2020,02,충남,0
2020,02,전북,0
2020,02,전남,0
2020,02,경북,0
2020,02,경남,0
2020,02,제주,0
2020,02,검역,0
2020,02,서울,2
2020,02,부산,0
2020,02,대구,0
2020,02,인천,0
2020,02,광주,0
2020,02,대전,0
2020,02,울산,0
2020,02,세종,0
2020,02,경기,0
2020,02,강원,0
2020,02,충북,0
2020,02,충남,0
2020,02,전북,0
2020,02,전남,0
2020,02,경북,0
2020,02,경남,0
2020,02,제주,0
2020,02,검역,0
2020,02,서울,0
2020,02,부산,0
2020,02,대구,0
2020,02,인천,0
2020,02,광주,0
2020,02,대전,0
2020,02,울산,0
2020,02,세종,0
2020,02,경기,0
2020,02,강원,0
2020,02,충북,0
2020,02,충남,0
2020,02,전북,0
2020,02,전남,0
2020,02,경북,0
2020,02,경남,0
2020,02,제주,0
2020,02,검역,0
2020,02,서울,0
2020,02,부산,0
2020,02,대구,1
2020,02,인천,0
2020,02,광주,0
2020,02,대전,0
2020,02,울산,0
2020,02,세종,0
2020,02,경기,1
2020,02,강원,0
2020,02,충북,0
2020,02,충남,0
2020,02,전북,0
2020,02,전남,0
2020,02,경북,0
2020,02,경남,0
2020,02,제주,0
2020,02,검역,0
2020,02,서울,2
2020,02,부산,0
2020,02,대구,27
2020,02,인천,0
2020,02,광주,0
2020,02,대전,0
2020,02,울산,0
2020,02,세종,0
2020,02,경기,0
2020,02,강원,0
2020,02,충북,0
2020,02,충남,0
2020,02,전북,0
2020,02,전남,0
2020,02,경북,5
2020,02,경남,0
2020,02,제주,0
2020,02,검역,0
2020,02,서울,0
2020,02,부산,0
2020,02,대구,12
2020,02,인천,0
2020,02,광주,0
2020,02,대전,0
2020,02,울산,0
2020,02,세종,0
2020,02,경기,0
2020,02,강원,0
2020,02,충북,0
2020,02,충남,0
2020,02,전북,0
2020,02,전남,0
2020,02,경북,4
2020,02,경남,0
2020,02,제주,0
2020,02,검역,0
2020,02,서울,5
2020,02,부산,0
2020,02,대구,44
2020,02,인천,0
2020,02,광주,1
2020,02,대전,0
2020,02,울산,0
2020,02,세종,0
2020,02,경기,1
2020,02,강원,0
2020,02,충북,1
2020,02,충남,1
2020,02,전북,1
2020,02,전남,0
2020,02,경북,17
2020,02,경남,2
2020,02,제주,1
2020,02,검역,0
2020,02,서울,2
2020,02,부산,2
2020,02,대구,67
2020,02,인천,0
2020,02,광주,3
2020,02,대전,1
2020,02,울산,0
2020,02,세종,1
2020,02,경기,2
2020,02,강원,0
2020,02,충북,2
2020,02,충남,0
2020,02,전북,1
2020,02,전남,0
2020,02,경북,106
2020,02,경남,2
2020,02,제주,1
2020,02,검역,0
2020,02,서울,3
2020,02,부산,7
2020,02,대구,136
2020,02,인천,1
2020,02,광주,1
2020,02,대전,1
2020,02,울산,1
2020,02,세종,0
2020,02,경기,8
2020,02,강원,6
2020,02,충북,0
2020,02,충남,0
2020,02,전북,0
2020,02,전남,0
2020,02,경북,39
2020,02,경남,7
2020,02,제주,0
2020,02,검역,0
2020,02,서울,4
2020,02,부산,8
2020,02,대구,152
2020,02,인천,0
2020,02,광주,2
2020,02,대전,1
2020,02,울산,0
2020,02,세종,0
2020,02,경기,12
2020,02,강원,0
2020,02,충북,0
2020,02,충남,0
2020,02,전북,0
2020,02,전남,0
2020,02,경북,19
2020,02,경남,9
2020,02,제주,0
2020,02,검역,0
2020,02,서울,7
2020,02,부산,18
2020,02,대구,54
2020,02,인천,0
2020,02,광주,0
2020,02,대전,0
2020,02,울산,1
2020,02,세종,0
2020,02,경기,5
2020,02,강원,0
2020,02,충북,0
2020,02,충남,0
2020,02,전북,0
2020,02,전남,0
2020,02,경북,44
2020,02,경남,1
2020,02,제주,0
2020,02,검역,0
2020,02,서울,8
2020,02,부산,13
2020,02,대구,184
2020,02,인천,1
2020,02,광주,0
2020,02,대전,0
2020,02,울산,1
2020,02,세종,0
2020,02,경기,3
2020,02,강원,0
2020,02,충북,2
2020,02,충남,1
2020,02,전북,0
2020,02,전남,0
2020,02,경북,36
2020,02,경남,4
2020,02,제주,0
2020,02,검역,0
2020,02,서울,10
2020,02,부산,8
2020,02,대구,340
2020,02,인천,0
2020,02,광주,0
2020,02,대전,5
2020,02,울산,3
2020,02,세종,0
2020,02,경기,12
2020,02,강원,0
2020,02,충북,2
2020,02,충남,5
2020,02,전북,0
2020,02,전남,0
2020,02,경북,53
2020,02,경남,11
2020,02,제주,0
2020,02,검역,0
2020,02,서울,7
2020,02,부산,5
2020,02,대구,296
2020,02,인천,1
2020,02,광주,0
2020,02,대전,4
2020,02,울산,5
2020,02,세종,0
2020,02,경기,11
2020,02,강원,0
2020,02,충북,3
2020,02,충남,9
2020,02,전북,2
2020,02,전남,0
2020,02,경북,74
2020,02,경남,10
2020,02,제주,0
2020,02,검역,0
2020,02,서울,12
2020,02,부산,14
2020,02,대구,742
2020,02,인천,2
2020,02,광주,0
2020,02,대전,1
2020,02,울산,6
2020,02,세종,0
2020,02,경기,10
2020,02,강원,1
2020,02,충북,0
2020,02,충남,32
2020,02,전북,0
2020,02,전남,1
2020,02,경북,75
2020,02,경남,13
2020,02,제주,0
2020,02,검역,0
2020,03,서울,8
2020,03,부산,4
2020,03,대구,512
2020,03,인천,0
2020,03,광주,0
2020,03,대전,0
2020,03,울산,0
2020,03,세종,0
2020,03,경기,8
2020,03,강원,0
2020,03,충북,1
2020,03,충남,12
2020,03,전북,0
2020,03,전남,1
2020,03,경북,48
2020,03,경남,1
2020,03,제주,0
2020,03,검역,0
2020,03,서울,9
2020,03,부산,6
2020,03,대구,517
2020,03,인천,1
2020,03,광주,0
2020,03,대전,1
2020,03,울산,3
2020,03,세종,0
2020,03,경기,8
2020,03,강원,12
2020,03,충북,0
2020,03,충남,17
2020,03,전북,1
2020,03,전남,1
2020,03,경북,108
2020,03,경남,2
2020,03,제주,0
2020,03,검역,0
2020,03,서울,7
2020,03,부산,2
2020,03,대구,520
2020,03,인천,0
2020,03,광주,2
2020,03,대전,0
2020,03,울산,0
2020,03,세종,0
2020,03,경기,2
2020,03,강원,1
2020,03,충북,0
2020,03,충남,4
2020,03,전북,1
2020,03,전남,0
2020,03,경북,59
2020,03,경남,1
2020,03,제주,1
2020,03,검역,0
2020,03,서울,0
2020,03,부산,3
2020,03,대구,398
2020,03,인천,1
2020,03,광주,2
2020,03,대전,1
2020,03,울산,3
2020,03,세종,0
2020,03,경기,9
2020,03,강원,1
2020,03,충북,0
2020,03,충남,1
2020,03,전북,0
2020,03,전남,0
2020,03,경북,95
2020,03,경남,2
2020,03,제주,0
2020,03,검역,0
2020,03,서울,5
2020,03,부산,0
2020,03,대구,326
2020,03,인천,1
2020,03,광주,0
2020,03,대전,1
2020,03,울산,0
2020,03,세종,0
2020,03,경기,7
2020,03,강원,2
2020,03,충북,1
2020,03,충남,4
2020,03,전북,0
2020,03,전남,0
2020,03,경북,81
2020,03,경남,9
2020,03,제주,1
2020,03,검역,0
2020,03,서울,2
2020,03,부산,3
2020,03,대구,367
2020,03,인천,0
2020,03,광주,0
2020,03,대전,2
2020,03,울산,0
2020,03,세종,0
2020,03,경기,10
2020,03,강원,2
2020,03,충북,3
2020,03,충남,4
2020,03,전북,0
2020,03,전남,0
2020,03,경북,122
2020,03,경남,3
2020,03,제주,0
2020,03,검역,0
2020,03,서울,3
2020,03,부산,1
2020,03,대구,390
2020,03,인천,0
2020,03,광주,0
2020,03,대전,0
2020,03,울산,0
2020,03,세종,1
2020,03,경기,10
2020,03,강원,1
2020,03,충북,5
2020,03,충남,2
2020,03,전북,0
2020,03,전남,0
2020,03,경북,65
2020,03,경남,5
2020,03,제주,0
2020,03,검역,0
2020,03,서울,12
2020,03,부산,1
2020,03,대구,297
2020,03,인천,0
2020,03,광주,0
2020,03,대전,0
2020,03,울산,1
2020,03,세종,1
2020,03,경기,11
2020,03,강원,1
2020,03,충북,4
2020,03,충남,6
2020,03,전북,0
2020,03,전남,0
2020,03,경북,32
2020,03,경남,1
2020,03,제주,0
2020,03,검역,0
2020,03,서울,10
2020,03,부산,0
2020,03,대구,190
2020,03,인천,0
2020,03,광주,2
2020,03,대전,0
2020,03,울산,0
2020,03,세종,3
2020,03,경기,12
2020,03,강원,1
2020,03,충북,1
2020,03,충남,4
2020,03,전북,0
2020,03,전남,0
2020,03,경북,25
2020,03,경남,0
2020,03,제주,0
2020,03,검역,0
2020,03,서울,11
2020,03,부산,0
2020,03,대구,92
2020,03,인천,4
2020,03,광주,0
2020,03,대전,0
2020,03,울산,0
2020,03,세종,2
2020,03,경기,10
2020,03,강원,0
2020,03,충북,0
2020,03,충남,2
2020,03,전북,0
2020,03,전남,0
2020,03,경북,10
2020,03,경남,0
2020,03,제주,0
2020,03,검역,0
2020,03,서울,53
2020,03,부산,2
2020,03,대구,131
2020,03,인천,12
2020,03,광주,0
2020,03,대전,0
2020,03,울산,1
2020,03,세종,2
2020,03,경기,11
2020,03,강원,1
2020,03,충북,2
2020,03,충남,8
2020,03,전북,0
2020,03,전남,0
2020,03,경북,18
2020,03,경남,1
2020,03,제주,0
2020,03,검역,0
2020,03,서울,19
2020,03,부산,2
2020,03,대구,72
2020,03,인천,0
2020,03,광주,0
2020,03,대전,2
2020,03,울산,0
2020,03,세종,5
2020,03,경기,3
2020,03,강원,0
2020,03,충북,0
2020,03,충남,2
2020,03,전북,0
2020,03,전남,0
2020,03,경북,8
2020,03,경남,1
2020,03,제주,0
2020,03,검역,0
2020,03,서울,12
2020,03,부산,1
2020,03,대구,61
2020,03,인천,2
2020,03,광주,0
2020,03,대전,2
2020,03,울산,2
2020,03,세종,17
2020,03,경기,8
2020,03,강원,0
2020,03,충북,0
2020,03,충남,1
2020,03,전북,0
2020,03,전남,0
2020,03,경북,4
2020,03,경남,0
2020,03,제주,0
2020,03,검역,0
2020,03,서울,13
2020,03,부산,3
2020,03,대구,62
2020,03,인천,1
2020,03,광주,0
2020,03,대전,0
2020,03,울산,0
2020,03,세종,6
2020,03,경기,15
2020,03,강원,0
2020,03,충북,1
2020,03,충남,0
2020,03,전북,0
2020,03,전남,0
2020,03,경북,6
2020,03,경남,0
2020,03,제주,0
2020,03,검역,0
2020,03,서울,9
2020,03,부산,3
2020,03,대구,41
2020,03,인천,1
2020,03,광주,1
2020,03,대전,0
2020,03,울산,1
2020,03,세종,1
2020,03,경기,11
2020,03,강원,0
2020,03,충북,3
2020,03,충남,0
2020,03,전북,0
2020,03,전남,0
2020,03,경북,4
2020,03,경남,0
2020,03,제주,0
2020,03,검역,1
2020,03,서울,6
2020,03,부산,1
2020,03,대구,35
2020,03,인천,1
2020,03,광주,0
2020,03,대전,0
2020,03,울산,0
2020,03,세종,1
2020,03,경기,20
2020,03,강원,0
2020,03,충북,0
2020,03,충남,0
2020,03,전북,0
2020,03,전남,0
2020,03,경북,7
2020,03,경남,0
2020,03,제주,0
2020,03,검역,3
2020,03,서울,12
2020,03,부산,0
2020,03,대구,32
2020,03,인천,1
2020,03,광주,0
2020,03,대전,0
2020,03,울산,0
2020,03,세종,0
2020,03,경기,31
2020,03,강원,0
2020,03,충북,0
2020,03,충남,0
2020,03,전북,0
2020,03,전남,0
2020,03,경북,5
2020,03,경남,1
2020,03,제주,0
2020,03,검역,2
2020,03,서울,5
2020,03,부산,0
2020,03,대구,46
2020,03,인천,1
2020,03,광주,1
2020,03,대전,0
2020,03,울산,2
2020,03,세종,1
2020,03,경기,15
2020,03,강원,1
2020,03,충북,1
2020,03,충남,3
2020,03,전북,2
2020,03,전남,1
2020,03,경북,9
2020,03,경남,0
2020,03,제주,0
2020,03,검역,5
2020,03,서울,12
2020,03,부산,0
2020,03,대구,97
2020,03,인천,0
2020,03,광주,0
2020,03,대전,0
2020,03,울산,6
2020,03,세종,0
2020,03,경기,18
2020,03,강원,0
2020,03,충북,1
2020,03,충남,0
2020,03,전북,1
2020,03,전남,0
2020,03,경북,12
2020,03,경남,0
2020,03,제주,0
2020,03,검역,5
2020,03,서울,17
2020,03,부산,1
2020,03,대구,34
2020,03,인천,4
2020,03,광주,1
2020,03,대전,0
2020,03,울산,0
2020,03,세종,0
2020,03,경기,14
2020,03,강원,0
2020,03,충북,0
2020,03,충남,1
2020,03,전북,0
2020,03,전남,0
2020,03,경북,13
2020,03,경남,1
2020,03,제주,0
2020,03,검역,1
2020,03,서울,15
2020,03,부산,0
2020,03,대구,69
2020,03,인천,4
2020,03,광주,0
2020,03,대전,0
2020,03,울산,0
2020,03,세종,0
2020,03,경기,12
2020,03,강원,0
2020,03,충북,1
2020,03,충남,0
2020,03,전북,0
2020,03,전남,0
2020,03,경북,40
2020,03,경남,0
2020,03,제주,0
2020,03,검역,6
2020,03,서울,10
2020,03,부산,0
2020,03,대구,43
2020,03,인천,0
2020,03,광주,1
2020,03,대전,2
2020,03,울산,0
2020,03,세종,0
2020,03,경기,16
2020,03,강원,0
2020,03,충북,1
2020,03,충남,1
2020,03,전북,0
2020,03,전남,1
2020,03,경북,11
2020,03,경남,1
2020,03,제주,0
2020,03,검역,11
2020,03,서울,6
2020,03,부산,1
2020,03,대구,24
2020,03,인천,0
2020,03,광주,0
2020,03,대전,0
2020,03,울산,0
2020,03,세종,1
2020,03,경기,14
2020,03,강원,0
2020,03,충북,2
2020,03,충남,0
2020,03,전북,0
2020,03,전남,0
2020,03,경북,2
2020,03,경남,1
2020,03,제주,0
2020,03,검역,13
2020,03,서울,4
2020,03,부산,2
2020,03,대구,31
2020,03,인천,1
2020,03,광주,0
2020,03,대전,0
2020,03,울산,0
2020,03,세종,0
2020,03,경기,15
2020,03,강원,0
2020,03,충북,1
2020,03,충남,0
2020,03,전북,0
2020,03,전남,0
2020,03,경북,1
2020,03,경남,1
2020,03,제주,0
2020,03,검역,20
2020,03,서울,13
2020,03,부산,1
2020,03,대구,14
2020,03,인천,1
2020,03,광주,0
2020,03,대전,0
2020,03,울산,1
2020,03,세종,2
2020,03,경기,21
2020,03,강원,1
2020,03,충북,0
2020,03,충남,3
2020,03,전북,0
2020,03,전남,2
2020,03,경북,5
2020,03,경남,0
2020,03,제주,2
2020,03,검역,34
2020,03,서울,13
2020,03,부산,0
2020,03,대구,26
2020,03,인천,1
2020,03,광주,0
2020,03,대전,6
2020,03,울산,0
2020,03,세종,0
2020,03,경기,14
2020,03,강원,0
2020,03,충북,1
2020,03,충남,1
2020,03,전북,0
2020,03,전남,0
2020,03,경북,12
2020,03,경남,0
2020,03,제주,0
2020,03,검역,30
2020,03,서울,12
2020,03,부산,1
2020,03,대구,34
2020,03,인천,3
2020,03,광주,1
2020,03,대전,1
2020,03,울산,2
2020,03,세종,0
2020,03,경기,11
2020,03,강원,0
2020,03,충북,2
2020,03,충남,0
2020,03,전북,0
2020,03,전남,0
2020,03,경북,9
2020,03,경남,1
2020,03,제주,1
2020,03,검역,13
2020,03,서울,18
2020,03,부산,1
2020,03,대구,71
2020,03,인천,5
2020,03,광주,0
2020,03,대전,0
2020,03,울산,0
2020,03,세종,0
2020,03,경기,21
2020,03,강원,1
2020,03,충북,0
2020,03,충남,2
2020,03,전북,0
2020,03,전남,0
2020,03,경북,2
2020,03,경남,0
2020,03,제주,1
2020,03,검역,24
2020,03,서울,20
2020,03,부산,3
2020,03,대구,23
2020,03,인천,7
2020,03,광주,0
2020,03,대전,3
2020,03,울산,0
2020,03,세종,2
2020,03,경기,15
2020,03,강원,2
2020,03,충북,0
2020,03,충남,1
2020,03,전북,2
2020,03,전남,1
2020,03,경북,2
2020,03,경남,3
2020,03,제주,0
2020,03,검역,21
2020,03,서울,16
2020,03,부산,1
2020,03,대구,14
2020,03,인천,0
2020,03,광주,0
2020,03,대전,0
2020,03,울산,0
2020,03,세종,0
2020,03,경기,15
2020,03,강원,2
2020,03,충북,3
2020,03,충남,0
2020,03,전북,1
2020,03,전남,0
2020,03,경북,11
2020,03,경남,1
2020,03,제주,1
2020,03,검역,13
2020,03,서울,24
2020,03,부산,1
2020,03,대구,60
2020,03,인천,6
2020,03,광주,0
2020,03,대전,2
2020,03,울산,0
2020,03,세종,0
2020,03,경기,13
2020,03,강원,0
2020,03,충북,0
2020,03,충남,1
2020,03,전북,0
2020,03,전남,0
2020,03,경북,2
2020,03,경남,1
2020,03,제주,0
2020,03,검역,15
2020,04,서울,24
2020,04,부산,3
2020,04,대구,20
2020,04,인천,5
2020,04,광주,4
2020,04,대전,0
2020,04,울산,0
2020,04,세종,0
2020,04,경기,22
2020,04,강원,2
2020,04,충북,0
2020,04,충남,3
2020,04,전북,1
2020,04,전남,3
2020,04,경북,2
2020,04,경남,4
2020,04,제주,0
2020,04,검역,8
2020,04,서울,14
2020,04,부산,0
2020,04,대구,21
2020,04,인천,4
2020,04,광주,1
2020,04,대전,0
2020,04,울산,1
2020,04,세종,0
2020,04,경기,18
2020,04,강원,1
2020,04,충북,0
2020,04,충남,2
2020,04,전북,0
2020,04,전남,2
2020,04,경북,2
2020,04,경남,6
2020,04,제주,0
2020,04,검역,17
2020,04,서울,18
2020,04,부산,0
2020,04,대구,9
2020,04,인천,1
2020,04,광주,1
2020,04,대전,0
2020,04,울산,0
2020,04,세종,0
2020,04,경기,23
2020,04,강원,2
2020,04,충북,1
2020,04,충남,1
2020,04,전북,1
2020,04,전남,1
2020,04,경북,5
2020,04,경남,1
2020,04,제주,0
2020,04,검역,22
2020,04,서울,22
2020,04,부산,0
2020,04,대구,27
2020,04,인천,3
2020,04,광주,0
2020,04,대전,0
2020,04,울산,0
2020,04,세종,0
2020,04,경기,23
2020,04,강원,1
2020,04,충북,0
2020,04,충남,1
2020,04,전북,0
2020,04,전남,0
2020,04,경북,1
2020,04,경남,1
2020,04,제주,0
2020,04,검역,15
2020,04,서울,24
2020,04,부산,0
2020,04,대구,7
2020,04,인천,2
2020,04,광주,1
2020,04,대전,1
2020,04,울산,0
2020,04,세종,0
2020,04,경기,10
2020,04,강원,3
2020,04,충북,0
2020,04,충남,0
2020,04,전북,1
2020,04,전남,0
2020,04,경북,4
2020,04,경남,1
2020,04,제주,3
2020,04,검역,24
2020,04,서울,11
2020,04,부산,0
2020,04,대구,13
2020,04,인천,1
2020,04,광주,0
2020,04,대전,2
2020,04,울산,0
2020,04,세종,0
2020,04,경기,8
2020,04,강원,0
2020,04,충북,0
2020,04,충남,1
